GAME_DATE,TEAM_ABBREVIATION,WL,PTS,GAME_ID
2026-03-21,CLE,W,111,0022501025
2026-03-21,NOP,L,106,0022501025
2026-03-21,DAL,L,131,0022501029
2026-03-21,GSW,L,110,0022501026
2026-03-21,HOU,W,123,0022501027
2026-03-21,LAC,W,138,0022501029
2026-03-21,LAL,W,105,0022501024
2026-03-21,MIA,L,122,0022501027
2026-03-21,MIL,W,108,0022501031
2026-03-21,ORL,L,104,0022501024
2026-03-21,IND,L,119,0022501028
2026-03-21,PHI,W,126,0022501030
2026-03-21,PHX,L,105,0022501031
2026-03-21,SAS,W,134,0022501028
2026-03-21,OKC,W,132,0022501022
2026-03-21,UTA,L,116,0022501030
2026-03-21,MEM,L,101,0022501023
2026-03-21,WAS,L,111,0022501022
2026-03-21,CHA,W,124,0022501023
2026-03-22,BOS,L,92,0022501035
2026-03-22,DEN,W,128,0022501032
2026-03-22,MIN,W,102,0022501035
2026-03-22,BKN,L,122,0022501033
2026-03-22,NYK,W,145,0022501034
2026-03-22,PHX,W,120,0022501036
2026-03-22,POR,L,112,0022501032
2026-03-22,SAC,W,126,0022501033
2026-03-22,TOR,L,98,0022501036
2026-03-22,WAS,L,113,0022501034
2026-03-23,ATL,W,146,0022501037
2026-03-23,CHI,W,132,0022501042
2026-03-23,DAL,L,131,0022501044
2026-03-23,GSW,W,137,0022501044
2026-03-23,HOU,L,124,0022501042
2026-03-23,LAC,W,129,0022501046
2026-03-23,LAL,L,110,0022501038
2026-03-23,MIA,L,111,0022501041
2026-03-23,MIL,L,96,0022501046
2026-03-23,BKN,L,99,0022501045
2026-03-23,ORL,L,126,0022501039
2026-03-23,IND,W,128,0022501039
2026-03-23,PHI,L,103,0022501040
2026-03-23,POR,W,134,0022501045
2026-03-23,SAS,W,136,0022501041
2026-03-23,OKC,W,123,0022501040
2026-03-23,TOR,W,143,0022501043
2026-03-23,UTA,L,127,0022501043
2026-03-23,MEM,L,107,0022501037
2026-03-23,DET,W,113,0022501038
2026-03-24,CLE,W,136,0022501049
2026-03-24,NOP,L,116,0022501048
2026-03-24,DEN,W,125,0022501050
2026-03-24,NYK,W,121,0022501048
2026-03-24,ORL,L,131,0022501049
2026-03-24,PHX,L,123,0022501050
2026-03-24,SAC,L,90,0022501047
2026-03-24,CHA,W,134,0022501047
2026-03-25,ATL,W,130,0022501051
2026-03-25,BOS,W,119,0022501054
2026-03-25,CLE,L,103,0022501055
2026-03-25,CHI,L,137,0022501053
2026-03-25,DAL,L,135,0022501059
2026-03-25,DEN,W,142,0022501059
2026-03-25,GSW,W,109,0022501060
2026-03-25,HOU,L,108,0022501058
2026-03-25,LAC,W,119,0022501062
2026-03-25,LAL,W,137,0022501052
2026-03-25,MIA,W,120,0022501055
2026-03-25,MIL,L,99,0022501061
2026-03-25,MIN,W,110,0022501058
2026-03-25,BKN,L,106,0022501060
2026-03-25,IND,L,130,0022501052
2026-03-25,PHI,W,157,0022501053
2026-03-25,POR,W,130,0022501061
2026-03-25,SAS,W,123,0022501056
2026-03-25,OKC,L,109,0022501054
2026-03-25,TOR,L,94,0022501062
2026-03-25,UTA,L,110,0022501057
2026-03-25,MEM,L,98,0022501056
2026-03-25,WAS,W,133,0022501057
2026-03-25,DET,L,129,0022501051
2026-03-26,NOP,L,108,0022501064
2026-03-26,NYK,L,103,0022501063
2026-03-26,ORL,W,121,0022501065
2026-03-26,SAC,L,117,0022501065
2026-03-26,DET,W,129,0022501064
2026-03-26,CHA,W,114,0022501063
2026-03-27,ATL,L,102,0022501067
2026-03-27,BOS,W,109,0022501067
2026-03-27,CLE,W,149,0022501068
2026-03-27,NOP,L,106,0022501071
2026-03-27,CHI,L,113,0022501070
2026-03-27,DAL,W,100,0022501074
2026-03-27,DEN,W,135,0022501072
2026-03-27,GSW,W,131,0022501073
2026-03-27,HOU,W,119,0022501069
2026-03-27,LAC,W,114,0022501066
2026-03-27,LAL,W,116,0022501075
2026-03-27,MIA,L,128,0022501068
2026-03-27,BKN,L,99,0022501075
2026-03-27,IND,L,113,0022501066
2026-03-27,POR,L,93,0022501074
2026-03-27,OKC,W,131,0022501070
2026-03-27,TOR,W,119,0022501071
2026-03-27,UTA,L,129,0022501072
2026-03-27,MEM,L,109,0022501069
2026-03-27,WAS,L,126,0022501073
2026-03-28,ATL,W,123,0022501078
2026-03-28,CHI,L,124,0022501079
2026-03-28,MIL,L,95,0022501076
2026-03-28,MIN,L,87,0022501080
2026-03-28,PHI,W,118,0022501077
2026-03-28,PHX,W,134,0022501081
2026-03-28,SAC,L,113,0022501078
2026-03-28,SAS,W,127,0022501076
2026-03-28,UTA,L,109,0022501081
2026-03-28,MEM,W,125,0022501079
2026-03-28,DET,W,109,0022501080
2026-03-28,CHA,L,114,0022501077
2026-03-29,BOS,W,114,0022501085
2026-03-29,NOP,L,102,0022501088
2026-03-29,DEN,W,116,0022501090
2026-03-29,GSW,L,93,0022501090
2026-03-29,HOU,W,134,0022501088
2026-03-29,LAC,W,127,0022501082
2026-03-29,MIA,L,118,0022501083
2026-03-29,MIL,L,113,0022501082
2026-03-29,BKN,W,116,0022501084
2026-03-29,NYK,L,100,0022501089
2026-03-29,ORL,L,87,0022501086
2026-03-29,IND,W,135,0022501083
2026-03-29,POR,W,123,0022501087
2026-03-29,SAC,L,99,0022501084
2026-03-29,OKC,W,111,0022501089
2026-03-29,TOR,W,139,0022501086
2026-03-29,WAS,L,88,0022501087
2026-03-29,CHA,L,99,0022501085
2026-03-30,ATL,W,112,0022501092
2026-03-30,BOS,L,102,0022501092
2026-03-30,CLE,W,122,0022501096
2026-03-30,CHI,L,114,0022501094
2026-03-30,DAL,L,94,0022501095
2026-03-30,LAL,W,120,0022501098
2026-03-30,MIA,W,119,0022501091
2026-03-30,MIN,W,124,0022501095
2026-03-30,PHI,L,109,0022501091
2026-03-30,PHX,W,131,0022501093
2026-03-30,SAS,W,129,0022501094
2026-03-30,OKC,W,114,0022501097
2026-03-30,UTA,L,113,0022501096
2026-03-30,MEM,L,105,0022501093
2026-03-30,WAS,L,101,0022501098
2026-03-30,DET,L,110,0022501097
2026-03-31,CLE,L,113,0022501103
2026-03-31,DAL,L,99,0022500652
2026-03-31,HOU,W,111,0022501102
2026-03-31,LAC,L,104,0022501104
2026-03-31,LAL,W,127,0022501103
2026-03-31,MIL,W,123,0022500652
2026-03-31,BKN,L,86,0022501100
2026-03-31,NYK,L,94,0022501102
2026-03-31,ORL,W,115,0022501099
2026-03-31,PHX,L,111,0022501099
2026-03-31,POR,W,114,0022501104
2026-03-31,TOR,L,116,0022501101
2026-03-31,DET,W,127,0022501101
2026-03-31,CHA,W,117,0022501100
2026-04-01,ATL,W,130,0022501107
2026-04-01,BOS,W,147,0022501106
2026-04-01,CHI,L,126,0022501109
2026-04-01,DEN,W,130,0022501112
2026-04-01,GSW,L,113,0022501113
2026-04-01,HOU,W,119,0022501110
2026-04-01,MIA,L,129,0022501106
2026-04-01,MIL,L,113,0022501110
2026-04-01,NYK,W,130,0022501003
2026-04-01,ORL,L,101,0022501107
2026-04-01,IND,W,145,0022501109
2026-04-01,PHI,W,153,0022501105
2026-04-01,SAC,W,123,0022501108
2026-04-01,SAS,W,127,0022501113
2026-04-01,TOR,L,115,0022501108
2026-04-01,UTA,L,117,0022501112
2026-04-01,MEM,L,119,0022501003
2026-04-01,WAS,L,131,0022501105
2026-04-02,CLE,W,118,0022501117
2026-04-02,NOP,L,106,0022501118
2026-04-02,GSW,L,111,0022501117
2026-04-02,LAC,L,99,0022501119
2026-04-02,LAL,L,96,0022501116
2026-04-02,MIN,L,108,0022501115
2026-04-02,PHX,L,107,0022501114
2026-04-02,POR,W,118,0022501118
2026-04-02,SAS,W,118,0022501119
2026-04-02,OKC,W,139,0022501116
2026-04-02,DET,W,113,0022501115
2026-04-02,CHA,W,127,0022501114
2026-04-03,ATL,W,141,0022501122
2026-04-03,BOS,W,133,0022501126
2026-04-03,NOP,L,113,0022501128
2026-04-03,CHI,L,96,0022501123
2026-04-03,DAL,L,127,0022501127
2026-04-03,HOU,W,140,0022501124
2026-04-03,MIL,L,101,0022501126
2026-04-03,MIN,L,103,0022501121
2026-04-03,BKN,L,107,0022501122
2026-04-03,NYK,W,136,0022501123
2026-04-03,ORL,W,138,0022501127
2026-04-03,IND,L,108,0022501120
2026-04-03,PHI,W,115,0022501121
2026-04-03,SAC,W,117,0022501128
2026-04-03,TOR,W,128,0022501125
2026-04-03,UTA,L,106,0022501124
2026-04-03,MEM,L,96,0022501125
2026-04-03,CHA,W,129,0022501120
2026-04-04,DEN,W,136,0022501130
2026-04-04,MIA,W,152,0022501129
2026-04-04,PHI,L,93,0022501131
2026-04-04,SAS,L,134,0022501130
2026-04-04,WAS,L,136,0022501129
2026-04-04,DET,W,116,0022501131
2026-04-05,BOS,W,115,0022501132
2026-04-05,CLE,W,117,0022501136
2026-04-05,NOP,L,108,0022501138
2026-04-05,CHI,L,110,0022501134
2026-04-05,DAL,W,134,0022501140
2026-04-05,GSW,L,116,0022501142
2026-04-05,HOU,W,117,0022501142
2026-04-05,LAC,W,138,0022501141
2026-04-05,LAL,L,128,0022501140
2026-04-05,MIL,W,131,0022501135
2026-04-05,MIN,L,108,0022501137
2026-04-05,BKN,W,121,0022501133
2026-04-05,ORL,W,112,0022501138
2026-04-05,IND,L,108,0022501136
2026-04-05,PHX,W,120,0022501134
2026-04-05,SAC,L,109,0022501141
2026-04-05,OKC,W,146,0022501139
2026-04-05,TOR,L,101,0022501132
2026-04-05,UTA,L,111,0022501139
2026-04-05,MEM,L,115,0022501135
2026-04-05,WAS,L,115,0022501133
2026-04-05,CHA,W,122,0022501137
2026-04-06,ATL,L,105,0022501143
2026-04-06,CLE,W,142,0022501145
2026-04-06,DEN,W,137,0022501147
2026-04-06,NYK,W,108,0022501143
2026-04-06,ORL,W,123,0022501144
2026-04-06,PHI,L,102,0022501146
2026-04-06,POR,L,132,0022501147
2026-04-06,SAS,W,115,0022501146
2026-04-06,MEM,L,126,0022501145
2026-04-06,DET,L,107,0022501144
2026-04-07,BOS,W,113,0022501149
2026-04-07,NOP,W,156,0022501153
2026-04-07,CHI,W,129,0022501148
2026-04-07,DAL,L,103,0022501156
2026-04-07,GSW,W,110,0022501154
2026-04-07,HOU,W,119,0022501157
2026-04-07,LAC,W,116,0022501156
2026-04-07,LAL,L,87,0022501155
2026-04-07,MIA,L,95,0022501151
2026-04-07,MIL,L,90,0022501150
2026-04-07,MIN,W,124,0022501152
2026-04-07,BKN,W,96,0022501150
2026-04-07,IND,L,104,0022501152
2026-04-07,PHX,L,105,0022501157
2026-04-07,SAC,L,105,0022501154
2026-04-07,OKC,W,123,0022501155
2026-04-07,TOR,W,121,0022501151
2026-04-07,UTA,L,137,0022501153
2026-04-07,WAS,L,98,0022501148
2026-04-07,CHA,L,102,0022501149
2026-04-08,ATL,L,116,0022501158
2026-04-08,CLE,W,122,0022501158
2026-04-08,DAL,L,107,0022501164
2026-04-08,DEN,W,136,0022501162
2026-04-08,LAC,L,110,0022501163
2026-04-08,MIL,L,111,0022501160
2026-04-08,MIN,L,120,0022501159
2026-04-08,ORL,W,132,0022501159
2026-04-08,PHX,W,112,0022501164
2026-04-08,POR,L,101,0022501161
2026-04-08,SAS,W,112,0022501161
2026-04-08,OKC,W,128,0022501163
2026-04-08,MEM,L,119,0022501162
2026-04-08,DET,W,137,0022501160
2026-04-09,BOS,L,106,0022501168
2026-04-09,CHI,W,119,0022501166
2026-04-09,GSW,L,103,0022501170
2026-04-09,HOU,W,113,0022501169
2026-04-09,LAL,W,119,0022501170
2026-04-09,MIA,L,114,0022501165
2026-04-09,BKN,L,94,0022501167
2026-04-09,NYK,W,112,0022501168
2026-04-09,IND,W,123,0022501167
2026-04-09,PHI,L,102,0022501169
2026-04-09,TOR,W,128,0022501165
2026-04-09,WAS,L,108,0022501166
2026-04-10,ATL,W,124,0022501173
2026-04-10,BOS,W,144,0022501174
2026-04-10,CLE,L,102,0022501173
2026-04-10,NOP,L,118,0022501174
2026-04-10,CHI,L,103,0022501177
2026-04-10,DAL,L,120,0022501180
2026-04-10,DEN,W,127,0022501182
2026-04-10,GSW,L,118,0022501184
2026-04-10,HOU,L,132,0022501178
2026-04-10,LAC,L,97,0022501183
2026-04-10,LAL,W,101,0022501185
2026-04-10,MIA,W,140,0022501172
2026-04-10,MIL,W,125,0022501179
2026-04-10,MIN,W,136,0022501178
2026-04-10,BKN,L,108,0022501179
2026-04-10,NYK,W,112,0022501176
2026-04-10,ORL,W,127,0022501177
2026-04-10,IND,L,94,0022501175
2026-04-10,PHI,W,105,0022501175
2026-04-10,PHX,L,73,0022501185
2026-04-10,POR,W,116,0022501183
2026-04-10,SAC,W,124,0022501184
2026-04-10,SAS,W,139,0022501180
2026-04-10,OKC,L,107,0022501182
2026-04-10,TOR,L,95,0022501176
2026-04-10,UTA,W,147,0022501181
2026-04-10,MEM,L,101,0022501181
2026-04-10,WAS,L,117,0022501172
2026-04-10,DET,W,118,0022501171
2026-04-10,CHA,L,100,0022501171
2026-04-12,ATL,L,117,0022501189
2026-04-12,BOS,W,113,0022501186
2026-04-12,CLE,W,130,0022501187
2026-04-12,NOP,L,126,0022501195
2026-04-12,CHI,L,128,0022501193
2026-04-12,DAL,W,149,0022501193
2026-04-12,DEN,W,128,0022501197
2026-04-12,GSW,L,110,0022501199
2026-04-12,HOU,W,132,0022501194
2026-04-12,LAC,W,115,0022501199
2026-04-12,LAL,W,131,0022501198
2026-04-12,MIA,W,143,0022501189
2026-04-12,MIL,L,106,0022501191
2026-04-12,MIN,W,132,0022501195
2026-04-12,BKN,L,101,0022501192
2026-04-12,NYK,L,96,0022501190
2026-04-12,ORL,L,108,0022501186
2026-04-12,IND,L,121,0022501188
2026-04-12,PHI,W,126,0022501191
2026-04-12,PHX,W,135,0022501196
2026-04-12,POR,W,122,0022501200
2026-04-12,SAC,L,110,0022501200
2026-04-12,SAS,L,118,0022501197
2026-04-12,OKC,L,103,0022501196
2026-04-12,TOR,W,136,0022501192
2026-04-12,UTA,L,107,0022501198
2026-04-12,MEM,L,101,0022501194
2026-04-12,WAS,L,117,0022501187
2026-04-12,DET,W,133,0022501188
2026-04-12,CHA,W,110,0022501190
